,ABCB4,ALPA4,AMAR3,BBAS3,BBDC4,BEEF3,BRAP4,BRFS3,BRML3,BRPR3,BTOW3,CCRO3,CIEL3,CMIG4,CPFE3,CSAN3,CSMG3,CSNA3,CYRE3,DIRR3,DTEX3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,EVEN3,EZTC3,FLRY3,GFSA3,GGBR4,GOAU4,GOLL4,GRND3,GUAR3,HBOR3,HGTX3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,JHSF3,JSLG3,KLBN4,LAME4,LIGT3,LOGN3,LREN3,MDIA3,MGLU3,MILS3,MRFG3,MRVE3,MULT3,MYPK3,OIBR3,PETR4,POMO4,POSI3,PSSA3,QUAL3,RADL3,RAPT4,RENT3,SBSP3,SLCE3,SMTO3,TCSA3,TIMP3,TOTS3,TRPL4,UGPA3,VALE3,VIVT4,WEGE3
BTOW3,0.14647596725957546,0.12073972958127706,0.13635588725918357,0.2217501960615445,0.20169457031978988,0.1287170734805584,0.16027077062480138,0.14338304208084338,0.2417168250132027,0.13172003528145507,1.0,0.1848042960756271,0.13615093214439433,0.1645563428390381,0.2006481689486384,0.17624468400622667,0.10735953382333005,0.18999589505836753,0.22238487099443457,0.16247361645108926,0.23071961986616482,0.15801070515106838,0.19237068124766862,0.14221813857635562,0.16753591836310744,0.16959494790333932,0.20640699304413682,0.2197650874921601,0.0929117905333261,0.2629265432338379,0.19345692802887113,0.18477717235737112,0.20080485271825008,0.11499196808421562,0.1615098988780906,0.12471852544416749,0.18355821040638842,0.21829940121787045,0.19145490671373336,0.2199334137849996,0.2149718970058071,0.11612101465844596,0.1317834515121259,0.10514924544449487,0.16427137767648103,0.3169039013080259,0.1946466885573857,0.09061275327251188,0.21865918797437597,0.15374088964315313,0.15575886155411073,0.11551103983182463,0.11301891038025788,0.28166812919367545,0.16338941811606175,0.1304389980464683,0.2067605471049229,0.2240223601045838,0.12987387416014207,0.07778403617685423,0.13781361910291798,0.13501815578614873,0.14340960214705706,0.18250497583093778,0.22367243705945564,0.19595052098613158,0.09241292921583143,0.12769699831085382,0.16226091650724636,0.16713987271736802,0.11453304605448708,0.14208848045185368,0.17924844471871929,0.1358020458859038,0.19166625415368482,0.14334184817010182
CCRO3,0.28533545149056405,0.22683362850323943,0.21598817896748437,0.42054736996107567,0.4428160381078508,0.20893954929303224,0.29344125707114666,0.3324823594233397,0.5178874140182602,0.31604033319922653,0.1848042960756271,1.0,0.38026897233894635,0.3659558248442838,0.4347391446670012,0.37576778436365077,0.22925805699292146,0.2829422760434474,0.41727436185587075,0.31688009245635435,0.35086478306130675,0.5686646276773963,0.3437684013874965,0.11590674139195296,0.35433416708543375,0.3422402982164341,0.3719235863905422,0.3930848133536143,0.14379008022756845,0.31348031639801743,0.24695957537760455,0.2419295002024244,0.2793698222123454,0.21285274401713222,0.2219991698392046,0.26958247721941636,0.3029674724667991,0.37501648483544464,0.38712018159739425,0.4503582116253851,0.4414493686425651,0.2579059131796266,0.28164095216152785,0.21330669622055598,0.15483265198060925,0.43521061024019225,0.3280168429295043,0.15260137478276747,0.4175501999114584,0.24131474128104183,0.1987682575976739,0.22982127652228174,0.26811291088057215,0.36561326546213896,0.48833617258931805,0.22875389532479123,0.19085948905091366,0.41376305492785825,0.28747259905622674,0.1519703231619911,0.2939845674720945,0.29207741651709257,0.273126699644783,0.33549651287497456,0.4164442057145115,0.3574076118048217,0.13171908058582896,0.2352879720465976,0.2975108202035784,0.2841084701185971,0.23919257220760268,0.2923422109761072,0.3889926119547077,0.23290684230885403,0.3656065574385386,0.23741217605933557
CIEL3,0.26140453468684444,0.20655787850195123,0.20424201149120405,0.37159526653121544,0.38849034695007156,0.1677386016938047,0.23240622219255985,0.29144037566640557,0.36453945640073027,0.23988299107036465,0.13615093214439433,0.38026897233894635,1.0,0.29098309462547783,0.3308975183533945,0.28015463313378064,0.17393433485086485,0.1992571751811486,0.3116560279432145,0.20628264897582885,0.28570764454399183,0.32970232322887516,0.24886547974330447,0.15055855417986075,0.23557257288533978,0.3124934526121174,0.2876171472565503,0.3148908538399129,0.13886610651094897,0.24259401623225613,0.2032673819030949,0.20311735179016246,0.2430629932612041,0.2186950697919188,0.1865165715354907,0.2127330490629169,0.24438028199925385,0.2980249181087546,0.3436796081552924,0.3887198094420666,0.36806255019265127,0.22908727784341243,0.2186201399082956,0.18828872699626076,0.16322599032667026,0.35736237019163414,0.2676808683234551,0.12916914645256855,0.3629461869298142,0.2233451860003237,0.18657180394037168,0.2110300909255879,0.2075118073507312,0.30227693384401544,0.36907255382925425,0.20268138222244092,0.16378154831603903,0.3290415811902174,0.2118542834132109,0.15553658843571336,0.23115109755881919,0.2710346566776213,0.2331970579003929,0.2609953069697639,0.34253841484014924,0.3205144625940062,0.12285294151457458,0.19168493015173854,0.27672198290813993,0.2728436594708504,0.273551346108439,0.24942918273160736,0.38992710978778333,0.20162057298093927,0.29719473768408655,0.22896077381545143
CMIG4,0.3250474998103528,0.19274188449931307,0.2425923174609381,0.4300319019538668,0.41746403427439854,0.1695834802323373,0.3202609575962038,0.2607427692153667,0.3446366938059537,0.26608913185768424,0.1645563428390381,0.3659558248442838,0.29098309462547783,1.0,0.48994083478395845,0.3014555105967456,0.271010534723952,0.3376195560281735,0.371161859583098,0.23897178191409496,0.3234903553457106,0.3262472645615833,0.4511828378931034,0.14498118890075426,0.4142997255797452,0.34761823528341707,0.30239770198458726,0.3452963825000119,0.14091033512818707,0.30265219836716756,0.28684168830869655,0.31426903770161596,0.2972779135080012,0.23141591266835704,0.18457980729182225,0.26053167033529706,0.2835422207767844,0.32967190270706925,0.31354859637479765,0.412717252497275,0.4041750879193944,0.2642005175754806,0.2587680538299284,0.2203123225082058,0.22856605749195366,0.37825929034466044,0.523174987297845,0.16376373452461812,0.3407793065782304,0.20201320455227256,0.19737382064258,0.2529640032884027,0.24773352143339336,0.28470771905527403,0.34282234726588684,0.2087131543314839,0.17972854396698254,0.40442088124815373,0.27423002720291945,0.17822717942055896,0.24163331740619737,0.2305978888357697,0.21050509524678018,0.3244676077440676,0.3179652455393481,0.3847212191693043,0.11215869150643577,0.18990366552859017,0.2821787740786742,0.3000526397072523,0.17680296177169155,0.3231131437879478,0.33950112134219296,0.27736278524370234,0.3316449962631593,0.20281398048798985
CPFE3,0.2805138527391793,0.22139441545664176,0.20862035841791196,0.4145650976131305,0.4656099931295157,0.22688465502594415,0.2884697155600877,0.3249988648587778,0.4406901449545091,0.32524515393915904,0.2006481689486384,0.4347391446670012,0.3308975183533945,0.48994083478395845,1.0,0.30854220890859047,0.2602824435522146,0.3173203917059458,0.40187590225162134,0.28279723455402933,0.3536034900332897,0.3860942284801938,0.4562271401548562,0.14289660245165758,0.501312302673878,0.4280170095390063,0.36813594239459574,0.39061027620748967,0.1691285456562997,0.30626082528490095,0.26624221722573244,0.28331834917420506,0.27693036921310776,0.241543228284783,0.2234744121812215,0.2700333421449534,0.28894141512679095,0.3698042071539037,0.3741207150226778,0.46741119421872757,0.4572974528974296,0.35225678814299194,0.2369413526999427,0.20201548791563867,0.22023492936603742,0.43466970171157576,0.46795514023255275,0.1283908216936498,0.4158230120370826,0.2175287830423195,0.20324519263084925,0.20305280019564897,0.3114621624474877,0.3846266392291925,0.43194194327900215,0.2348957341773159,0.17229295353872506,0.4193522823408118,0.3044596624615195,0.15492099409886537,0.2693812010276798,0.25040865854305167,0.24375780561093066,0.3147045859214274,0.36584875177477943,0.4382725919997555,0.1472896989968671,0.20047548436727872,0.32236729547167653,0.3101908193771728,0.23921990097356496,0.3814983645469949,0.3850980443238086,0.26612564286305407,0.3520413964775309,0.19703889123032126
CSAN3,0.2996290708636184,0.2051182647860884,0.18784844730867323,0.396877930532309,0.44982176825298853,0.1825447133436735,0.2815749505665441,0.23949656576481684,0.38979157713828294,0.26594238274364346,0.17624468400622667,0.37576778436365077,0.28015463313378064,0.3014555105967456,0.30854220890859047,1.0,0.1915507817068904,0.29343894015153205,0.3358807584731106,0.26378960563043147,0.31144212395997756,0.3278096432145567,0.3058702458062438,0.11815216769235806,0.2992843568824273,0.29484307364665696,0.3369288436995226,0.3114978032355051,0.16700304292526266,0.28220162001312754,0.2520089446280142,0.25154807807577084,0.2698524040432174,0.2294393749997439,0.1932818627232754,0.24300884674771805,0.27501872194901217,0.3239108038593909,0.3418344437158798,0.4515133171028199,0.4368637169227361,0.19908904637610944,0.2606960270280033,0.1839837955895702,0.16086915831469742,0.38857100273890494,0.23479706486124594,0.11201872554554952,0.35985382987014913,0.20555584714434552,0.23042374627916468,0.24027805620403953,0.28050906995458275,0.3421702330676345,0.3936762691078423,0.2581906161423421,0.15887241112667427,0.43032289495761633,0.2152868205199179,0.1777056256642205,0.23564096017445169,0.22321526736340228,0.20675508400836667,0.24873791050552374,0.3471567560646578,0.3120957467007929,0.12810138014386246,0.33450128429170684,0.31869068604492806,0.26075623525918035,0.21227784068344518,0.24623992390964425,0.405777536591498,0.23848243031383298,0.30440291875109704,0.1833896952462151
CSMG3,0.2233712913573517,0.13031569780367142,0.14421035429273518,0.23280795985644703,0.23412125214502663,0.11682281042879229,0.18262379747420368,0.16567873065202707,0.23235164449912052,0.17248744048324197,0.10735953382333005,0.22925805699292146,0.17393433485086485,0.271010534723952,0.2602824435522146,0.1915507817068904,1.0,0.1937885071157168,0.20066636672620772,0.20813397269859568,0.22684423192901546,0.26888722178230395,0.24506966880394707,0.05135784991776831,0.2633842383914837,0.2339588242542072,0.2001402923899349,0.20629775283471707,0.13060571825168005,0.20893820263439347,0.1606944194762942,0.18041869510283506,0.17201190480221892,0.1707738737685526,0.1886360116782968,0.13496903027016155,0.17801112454933027,0.2013925157980515,0.14275593567879782,0.255988850941792,0.24005248187838912,0.16448581402918044,0.12226504756908879,0.1431882325176063,0.07845896828559204,0.23996031580276575,0.28416319330287987,0.1645474386380616,0.22732488908527093,0.13350195404173607,0.14078984888711968,0.15501329888781967,0.16478067162326715,0.18626936006757558,0.20692979855025578,0.16377267419761576,0.10830555073617133,0.26005862154171083,0.1615079197461889,0.06961579059774223,0.16539577382101844,0.1620658765173191,0.16011586088846633,0.20756766469666257,0.20026748478426074,0.36999601287235784,0.07234913505357939,0.13698172409340012,0.17624184947948884,0.1636736495779709,0.1469738619179137,0.2157925886103161,0.20313006826031094,0.1498779498868457,0.178443359791042,0.13432443354620172
CSNA3,0.2517604204561075,0.15301782379617032,0.17987307285210755,0.3642672135211078,0.36484705516933935,0.20860304766868965,0.5863803346742034,0.2551652516751614,0.34693516622751397,0.1983361179313001,0.18999589505836753,0.2829422760434474,0.1992571751811486,0.3376195560281735,0.3173203917059458,0.29343894015153205,0.1937885071157168,1.0,0.32098064429291046,0.20072408607454056,0.30301921004447174,0.26452561439447597,0.33855658314754933,0.16607173957746174,0.2674664804032431,0.2366645084431732,0.3062478057077783,0.2542853987435664,0.08643308411437366,0.31021569426952134,0.618460356944463,0.599429530044832,0.2967151433198406,0.18362867606312724,0.210010955513761,0.22260770319000078,0.23408447837489427,0.2857375503288728,0.24658977195453238,0.3552412161262755,0.35104421435363004,0.2308812393651175,0.2425285872031127,0.14812968950851754,0.24202741967581426,0.32349696397737593,0.27491455378173585,0.18315898609292725,0.2936613310182802,0.16399164746598965,0.21661623333165664,0.2155340969270493,0.2646652721606488,0.28936462073775465,0.28557259037626403,0.25276925471915535,0.158652319846742,0.4403170045518389,0.18553307600543423,0.14902825117698557,0.16551230039358175,0.20137921686764218,0.184711117261776,0.27005575153993844,0.3218233230262816,0.2824642309621207,0.12839875256871836,0.13177573352833277,0.2869114733730412,0.27589333045758085,0.19050300827162264,0.19940219384421565,0.28758872943809777,0.5797760193006788,0.2560672183281891,0.1676005518947769
CYRE3,0.32879643848114276,0.27944458821060764,0.23571658088603992,0.43164491036925884,0.4553031047163182,0.19261668189439698,0.3212571071934614,0.31113055594130407,0.4817857745646368,0.3581921247462464,0.22238487099443457,0.41727436185587075,0.3116560279432145,0.371161859583098,0.40187590225162134,0.3358807584731106,0.20066636672620772,0.32098064429291046,1.0,0.3657009353851308,0.39264818759451625,0.36814439416675654,0.38343546172041926,0.11056350820108804,0.3409410352842082,0.32573410372659123,0.4978699183927194,0.5139935106774277,0.1356083964652068,0.4302130852590587,0.24990799835288882,0.291186718985484,0.3276243775053811,0.27485584338135954,0.20512390013962442,0.32892957002474454,0.33833167346828025,0.3903737135785258,0.3826573529884641,0.46583296426442866,0.46239935184121944,0.3189020385291285,0.29420665727088846,0.2436646586647396,0.20984112740156052,0.4154881313031069,0.33700167495617533,0.14767694564445502,0.3973266494565624,0.23457433083236365,0.21348338398830838,0.3024660746648224,0.27652301623462566,0.4578251495425609,0.41800498569594274,0.2846134465001467,0.19739761808663012,0.3994200052855922,0.2962063048340142,0.1891705779245842,0.252707741194887,0.25180933985517645,0.2160614751404628,0.3469110706545678,0.38588153897476674,0.3394907226599198,0.14462992949937617,0.20225350382087037,0.42137378826388383,0.2662966428992973,0.19424551638465132,0.3097357562057561,0.3384577381421351,0.2649434643583593,0.33364479750205267,0.1713148449075202
DIRR3,0.2926266447229831,0.18194094947413392,0.21214300907302577,0.3313315855593239,0.36575676420356235,0.1539342825406275,0.17691393363721614,0.2321602095105877,0.3176784403030793,0.23208235191431772,0.16247361645108926,0.31688009245635435,0.20628264897582885,0.23897178191409496,0.28279723455402933,0.26378960563043147,0.20813397269859568,0.20072408607454056,0.3657009353851308,1.0,0.2928346849547909,0.2913759622086341,0.2391769599258679,0.08335857661764176,0.2471917140872135,0.2684686487134959,0.3554985075927247,0.37009130250631445,0.1415911036737456,0.3182644277733811,0.1640082640132953,0.1835662493268121,0.22429671202745993,0.23285061005664234,0.20327693950336312,0.2302205240671972,0.23380345998004476,0.26937054170861346,0.2633930848298553,0.3696968846268137,0.36237096929897766,0.19352522235801078,0.25481507927928854,0.2208449608299048,0.13232825295958334,0.32683663168500643,0.26846993134826325,0.16351231281910708,0.27516140818361023,0.13841534086595592,0.22019939663913132,0.24025729582663058,0.23615511142530998,0.3626560923718354,0.3516437460094549,0.2534812392618514,0.13789655616314409,0.2785429928903256,0.2525981165451047,0.13627531534847967,0.20618313025378807,0.17282200060428454,0.15864246082580435,0.347356948253175,0.2695122477601796,0.29528396763008113,0.14712804167253477,0.1582086347314463,0.2950623417636719,0.20210734043255452,0.19288481118675008,0.2552987691650172,0.23033599968942697,0.14909864969468392,0.24657165572041034,0.15244722552471504
DTEX3,0.30143608332989,0.2281617488196227,0.1800273503299918,0.3687995163607624,0.4361900420747125,0.20194378395920418,0.31502493844270085,0.24485770397703227,0.4045778902050543,0.25493900770029404,0.23071961986616482,0.35086478306130675,0.28570764454399183,0.3234903553457106,0.3536034900332897,0.31144212395997756,0.22684423192901546,0.30301921004447174,0.39264818759451625,0.2928346849547909,1.0,0.3434766562401359,0.33523991774654666,0.13118837679124234,0.2877776973397199,0.2753043956251889,0.3432889542327188,0.3891858188681278,0.13539148485606742,0.30686670356406326,0.29518516812734563,0.30188675908715423,0.2511986395573243,0.2486191369480004,0.22685160382945405,0.2513966751472716,0.31268373100488583,0.33177604475403755,0.3203832004914489,0.43952483122911157,0.425713021469592,0.22168259686740605,0.2341815903606255,0.17489155160545844,0.21392690913019322,0.3832197268342813,0.2900027580752801,0.13229330133584438,0.38014717311597274,0.23557192895174425,0.251364101576326,0.26426441337042955,0.23464856700359124,0.3343313615747664,0.37308973955871694,0.2924558233150846,0.17892514241662194,0.38184723544184124,0.2760900585602939,0.16636674944095095,0.2663975648080047,0.22725706677363108,0.20804906945012963,0.33808188906549325,0.3632999298272509,0.3370905697207465,0.0819492099197117,0.16312495616307945,0.2975837102886013,0.2732923891932161,0.21783996160242328,0.2721865192885555,0.3098345869945911,0.2743455949000374,0.33102006441796916,0.21855662518251867
ECOR3,0.2556986932267586,0.2217602616896037,0.20485861180216017,0.4033802308307069,0.4244576856322197,0.1629147299558684,0.31071005131453755,0.28433297511776384,0.4241529785222537,0.270598604660532,0.15801070515106838,0.5686646276773963,0.32970232322887516,0.3262472645615833,0.3860942284801938,0.3278096432145567,0.26888722178230395,0.26452561439447597,0.36814439416675654,0.2913759622086341,0.3434766562401359,1.0,0.3024872894632086,0.11531937145954078,0.30293082750537165,0.3078848970760325,0.31518717960368825,0.3380668265601316,0.1498315951075218,0.2779296609122658,0.2642627708233633,0.2680869873685739,0.3067360610748903,0.21181377446927452,0.23135679222076938,0.22556428024516662,0.2791538138773802,0.3238843489964948,0.31914659903560977,0.4284513325256591,0.4229468687775597,0.24291663217091608,0.23822580391829007,0.2762409465074095,0.13775950326437728,0.40441026239072664,0.30157356311918515,0.18683277405293006,0.3821923698539947,0.23446207810506878,0.223178055237375,0.24391732754274698,0.2367857342157555,0.3002224483392127,0.3932498641218352,0.2335589220954114,0.17593745661826615,0.3785867288122822,0.2625188311587502,0.16691617736711317,0.31808639037198305,0.2571542094964244,0.24696039271500073,0.31963528723851353,0.3921111858984468,0.35007528266632565,0.1047687641979079,0.2254776154531194,0.29329158960827323,0.26538752134289306,0.23676055339721275,0.2780186919349778,0.34823646130114294,0.24600331757405464,0.3317557187264265,0.24138412464329956
ELET3,0.3058896464748765,0.1831196080766867,0.20457874974873883,0.41992155370847406,0.44712926591042024,0.16877550882850945,0.3021087651156937,0.21744353909645478,0.3555582274319685,0.32663613358452126,0.19237068124766862,0.3437684013874965,0.24886547974330447,0.4511828378931034,0.4562271401548562,0.3058702458062438,0.24506966880394707,0.33855658314754933,0.38343546172041926,0.2391769599258679,0.33523991774654666,0.3024872894632086,1.0,0.09686879411329145,0.3849054262608513,0.3371745535188778,0.3514457378360297,0.34495250251241655,0.12503680315806096,0.35637526302157335,0.275420715507019,0.28866970099161543,0.31602645181780176,0.23208609368041463,0.2092047413606064,0.23662289068325731,0.3127338194881403,0.32020327103998997,0.3046867154293437,0.45339290596893606,0.42059876205343205,0.2572966788610022,0.2599208519362927,0.2227035274614589,0.19769220967796555,0.36844521478149767,0.4126410145877862,0.11897535146471612,0.36323043541730976,0.21747723860786963,0.19207545568762255,0.24198431284708263,0.26741537127146964,0.3345243926323117,0.306809047826622,0.24968136406072408,0.2010378370619872,0.41657660451708156,0.26145678641203796,0.19335011861117415,0.26508331080075015,0.24405605353661744,0.2226037448970957,0.3093758121752335,0.3285898855595395,0.3833130827195847,0.0819887853005909,0.2262798212773886,0.31298485885623684,0.2578734806275796,0.19649711696505512,0.34446798718135957,0.31513081776639235,0.2786211804316814,0.2695392198713302,0.15814992696931093
EMBR3,0.09340053632996341,0.1076867252593213,0.08141640097476947,0.11742652996281168,0.1751263440645285,0.17187500393392635,0.1701126155237599,0.20604330058929304,0.09877870644633409,0.06796265488086929,0.14221813857635562,0.11590674139195296,0.15055855417986075,0.14498118890075426,0.14289660245165758,0.11815216769235806,0.05135784991776831,0.16607173957746174,0.11056350820108804,0.08335857661764176,0.13118837679124234,0.11531937145954078,0.09686879411329145,1.0,0.09597600722955828,0.08437457564443247,0.11757306332119548,0.11183088572974549,0.06263277499518413,0.12518379476856292,0.19114552722811728,0.17972744370041405,0.11353035741749393,0.1270578866007588,0.10085901846609636,0.07662179105868167,0.08083493186263362,0.13470255197314343,0.10084776279294864,0.15758961159687382,0.16893448065951383,0.12945453920164027,0.14166737741313673,0.09543320983238417,0.20830418225729114,0.17371472613695293,0.1054577319236248,0.05795085991153038,0.1338296395362511,0.12387225662118694,0.057724896077528204,0.08652535616160274,0.14501498172028582,0.09661082227466819,0.09111380341813805,0.07108236983576753,0.09264639754467757,0.13868492882258387,0.0683467599549223,0.076190447983893,0.11782580754301726,0.07692061495609682,0.07790464644552697,0.10012374667577706,0.11626677417913324,0.16740313011513128,0.07927719226773525,0.1402794656782096,0.08318656525336723,0.22836742636177942,0.14130045171373634,0.11861307938598756,0.21124204307175967,0.18939862627385914,0.20989051458582902,0.21011067882359763
ENBR3,0.24429189860769693,0.16907691482460602,0.18806859051249944,0.3532505360959711,0.3712638004602154,0.16350735317461454,0.26087740258341974,0.23359479497488542,0.32545293572835626,0.3056025287712536,0.16753591836310744,0.35433416708543375,0.23557257288533978,0.4142997255797452,0.501312302673878,0.2992843568824273,0.2633842383914837,0.2674664804032431,0.3409410352842082,0.2471917140872135,0.2877776973397199,0.30293082750537165,0.3849054262608513,0.09597600722955828,1.0,0.3795878336336532,0.27624518612928306,0.2829774989610299,0.14437839923394594,0.2916153863253658,0.22444047288063482,0.24291174494532192,0.2489365413115017,0.24433065884342428,0.18215619859348703,0.19334355205728498,0.26559459757475057,0.32410928557911706,0.28862027349902764,0.3877237873751609,0.3831737747395719,0.27043096708799924,0.2136344685140854,0.18884395209536622,0.2041979807913976,0.35739867156447214,0.4094645354783609,0.12812417854054356,0.3359202902773689,0.1927107330204593,0.17029541114676508,0.20839652362568176,0.29604234444236277,0.3279453980007854,0.3096801143728562,0.24061186319154926,0.1584585348115199,0.3222796900318322,0.2617539164727481,0.14896046419606676,0.24508292472932555,0.2070914604335213,0.19699089910895423,0.26908283949492967,0.30991936059531416,0.3466406956059613,0.12019976970254352,0.18914728616455584,0.2803485741967991,0.24519114307905257,0.18829251300949906,0.30233910188336044,0.3253778392365354,0.23209078809132616,0.266263251106323,0.1729591864487973
EQTL3,0.2574046144604018,0.19581247172939395,0.1987389289443417,0.3423673267301165,0.3588390325502625,0.16463685222883512,0.20519903747118876,0.1825450584127565,0.3277349122830931,0.2491173542405746,0.16959494790333932,0.3422402982164341,0.3124934526121174,0.34761823528341707,0.4280170095390063,0.29484307364665696,0.2339588242542072,0.2366645084431732,0.32573410372659123,0.2684686487134959,0.2753043956251889,0.3078848970760325,0.3371745535188778,0.08437457564443247,0.3795878336336532,1.0,0.33730433377088265,0.3223352530704382,0.17106562203380463,0.2599267498086863,0.2058124947740839,0.20518429500679475,0.24028659698548738,0.2260794509621374,0.18456262818202424,0.22351552196046132,0.2606810226916045,0.29695187551163965,0.29086052295449494,0.39639409144621096,0.36831890204614254,0.16883894364178337,0.21563178767553154,0.18833504874822002,0.17194955914815507,0.3361547658995587,0.3114325036570711,0.17606398293761316,0.3583313128615815,0.17985840834573755,0.13946082744870034,0.1832470356112569,0.22564820608476677,0.31439095614472085,0.36221629042544234,0.20452656968750021,0.13766534536171576,0.34343732086065537,0.23305716729701711,0.14952514716456294,0.19092279432631878,0.24558306896104132,0.23480198600698093,0.2561653981337618,0.3076116497320287,0.365493442274643,0.10964387737512488,0.19933010943120755,0.2975514182657036,0.238192502522051,0.2097140488944017,0.31597341641651255,0.3050868807301115,0.19018415446979306,0.25938239084588743,0.19939374083746253
EVEN3,0.30725128248143,0.2538044020009458,0.24109454187725668,0.39502726086289963,0.4447995672269288,0.1851916989472991,0.2940492138539033,0.250170844863354,0.41182131861545973,0.29778354139189417,0.20640699304413682,0.3719235863905422,0.2876171472565503,0.30239770198458726,0.36813594239459574,0.3369288436995226,0.2001402923899349,0.3062478057077783,0.4978699183927194,0.3554985075927247,0.3432889542327188,0.31518717960368825,0.3514457378360297,0.11757306332119548,0.27624518612928306,0.33730433377088265,1.0,0.47079560744192506,0.1435716788570243,0.4293651686603508,0.2792976588960177,0.2795318065806406,0.3200913064647017,0.26153147802875115,0.19877745231641383,0.33374785768081416,0.3319128456818488,0.3291759672176444,0.3527592980417626,0.44280959678521614,0.43694149927931303,0.2535869927918648,0.27978615890726677,0.2050117187359225,0.17697609339188905,0.40524579559771867,0.3240702014538031,0.13754531972170192,0.3580562680004616,0.19586916060131201,0.22224253467177782,0.2532743105068167,0.2988582246381879,0.42774516824483816,0.36120468035455106,0.26614320934914937,0.19099692227015908,0.3800838863311481,0.2432106342469305,0.15446908405758064,0.25134456625366697,0.21971954551927964,0.19715029503084858,0.31725767768917135,0.34672745572681113,0.3371889783605164,0.13801232244749204,0.20046567937018736,0.4151272034288576,0.22330238717805612,0.16794876188195088,0.28964803726997707,0.29383864699758866,0.2446145070077778,0.28138100883008776,0.16480449021016486
EZTC3,0.3629695107388571,0.27485788236248704,0.19580787872589006,0.4089364496741383,0.42542367658117275,0.19971570811412676,0.2595805557145322,0.27223621456327446,0.39763401291777434,0.30434191794211246,0.2197650874921601,0.3930848133536143,0.3148908538399129,0.3452963825000119,0.39061027620748967,0.3114978032355051,0.20629775283471707,0.2542853987435664,0.5139935106774277,0.37009130250631445,0.3891858188681278,0.3380668265601316,0.34495250251241655,0.11183088572974549,0.2829774989610299,0.3223352530704382,0.47079560744192506,1.0,0.16147567921196856,0.3846053709411207,0.2388903517282276,0.2579748650532407,0.3205737530455741,0.29309862386611785,0.23933053151704534,0.3568744837190774,0.2805589364241186,0.345156119859477,0.37093670275506035,0.45550165777002527,0.4347863234760801,0.24889225743369234,0.32399649711481876,0.22663207570770905,0.16563043964101318,0.39180739367401723,0.3439756064042083,0.19084349004677492,0.35477999576324193,0.21123712979531392,0.2353776626738352,0.331884127742909,0.24136019678407947,0.4248657424309462,0.39006414768475345,0.2501025825196471,0.1590217665902681,0.36970752957204595,0.28091827328097774,0.19082908892358585,0.28136713455752993,0.25636507812843895,0.21108428235332075,0.3673462438369845,0.36022657841521677,0.33631894244557126,0.14370443024243357,0.19306923606898663,0.3797355836195199,0.23462182113076793,0.2044356132856702,0.30221076944465863,0.3137399222789992,0.21562001168600387,0.3482320450032886,0.16835989729583012
FLRY3,0.1493995017639126,0.16637253149892953,0.12995013786499224,0.18324464488202208,0.17932824768515784,0.10196427918691696,0.12077498834661159,0.11087309169486462,0.16162740559254893,0.09254406078365256,0.0929117905333261,0.14379008022756845,0.13886610651094897,0.14091033512818707,0.1691285456562997,0.16700304292526266,0.13060571825168005,0.08643308411437366,0.1356083964652068,0.1415911036737456,0.13539148485606742,0.1498315951075218,0.12503680315806096,0.06263277499518413,0.14437839923394594,0.17106562203380463,0.1435716788570243,0.16147567921196856,1.0,0.12517774073245602,0.11416776978681044,0.13088975539289352,0.14609840710892924,0.10564963522635676,0.10181790013390027,0.14815920143025768,0.13899598523213066,0.15173824314193196,0.17198113975451287,0.16417383331504273,0.17716684570732735,0.10682620173044373,0.13321200983730386,0.12474362358046737,0.10305077460565307,0.17316953026998316,0.17744060010811769,0.10134883743376803,0.18199191880302365,0.15704010457453507,0.15881807857965932,0.10978953880984192,0.1400332728700922,0.13227496262612767,0.19011966864857552,0.1094811796391165,0.08287373613295325,0.18736332471814574,0.12740925246593096,0.10959265075485784,0.09390097556931934,0.1268263875438284,0.10564076367609244,0.14173079064440627,0.12408218988256683,0.17661697046374703,0.12676960768049564,0.11781960008335661,0.1485725341108381,0.14256904940854823,0.10437855246678278,0.1431030694840743,0.14732716226537904,0.10039980948983993,0.14872146765124988,0.10865397985028381
